n,p,gamma,df,rho,snr,rep,center_X,standardize_X,beta_sparsity,beta_scale,seed,sigma2,empirical_snr,method,mse
200,40,0.2,20.0,0.0,1.0,23,True,True,,1.0,1409336719,9027.8186444344,0.9999999999999998,OLS,42.69603293851209
200,40,0.2,20.0,0.0,1.0,23,True,True,,1.0,1409336719,9027.8186444344,0.9999999999999998,LAD,78.59650278455926
200,40,0.2,20.0,0.0,1.0,23,True,True,,1.0,1409336719,9027.8186444344,0.9999999999999998,Huber,53.76414141267395
200,40,0.2,20.0,0.0,1.0,24,True,True,,1.0,1021909265,7131.072621057235,1.0000000000000002,OLS,52.07554297928992
200,40,0.2,20.0,0.0,1.0,24,True,True,,1.0,1021909265,7131.072621057235,1.0000000000000002,LAD,74.81689030361008
200,40,0.2,20.0,0.0,1.0,24,True,True,,1.0,1021909265,7131.072621057235,1.0000000000000002,Huber,62.3207448631812
200,40,0.2,20.0,0.0,1.0,25,True,True,,1.0,542657086,8555.053762876265,0.9999999999999998,OLS,50.88763966872669
200,40,0.2,20.0,0.0,1.0,25,True,True,,1.0,542657086,8555.053762876265,0.9999999999999998,LAD,67.7590242881114
200,40,0.2,20.0,0.0,1.0,25,True,True,,1.0,542657086,8555.053762876265,0.9999999999999998,Huber,51.45180807777035
200,40,0.2,20.0,0.0,1.0,26,True,True,,1.0,1319777575,12557.21780958146,1.0,OLS,70.4250245692077
200,40,0.2,20.0,0.0,1.0,26,True,True,,1.0,1319777575,12557.21780958146,1.0,LAD,128.4984776110231
200,40,0.2,20.0,0.0,1.0,26,True,True,,1.0,1319777575,12557.21780958146,1.0,Huber,87.32302452874217
200,40,0.2,20.0,0.0,1.0,27,True,True,,1.0,1761967574,5286.497152404227,1.0000000000000002,OLS,42.26919169042075
200,40,0.2,20.0,0.0,1.0,27,True,True,,1.0,1761967574,5286.497152404227,1.0000000000000002,LAD,64.81860629399947
200,40,0.2,20.0,0.0,1.0,27,True,True,,1.0,1761967574,5286.497152404227,1.0000000000000002,Huber,56.238932917851514
200,40,0.2,20.0,0.0,1.0,28,True,True,,1.0,308040167,7721.301589091419,0.9999999999999999,OLS,37.172201120591254
200,40,0.2,20.0,0.0,1.0,28,True,True,,1.0,308040167,7721.301589091419,0.9999999999999999,LAD,88.16570346217888
200,40,0.2,20.0,0.0,1.0,28,True,True,,1.0,308040167,7721.301589091419,0.9999999999999999,Huber,57.92039278555137
200,40,0.2,20.0,0.0,1.0,29,True,True,,1.0,1621512236,6271.007659313693,0.9999999999999999,OLS,40.86067741379636
200,40,0.2,20.0,0.0,1.0,29,True,True,,1.0,1621512236,6271.007659313693,0.9999999999999999,LAD,59.21716800891412
200,40,0.2,20.0,0.0,1.0,29,True,True,,1.0,1621512236,6271.007659313693,0.9999999999999999,Huber,46.45553823897003
200,40,0.2,20.0,0.0,5.0,0,True,True,,1.0,1201862103,1777.7373767374695,5.0,OLS,11.387615907647378
200,40,0.2,20.0,0.0,5.0,0,True,True,,1.0,1201862103,1777.7373767374695,5.0,LAD,17.16417187778716
200,40,0.2,20.0,0.0,5.0,0,True,True,,1.0,1201862103,1777.7373767374695,5.0,Huber,11.651446310606307
200,40,0.2,20.0,0.0,5.0,1,True,True,,1.0,1856579578,1153.4710100815587,5.0,OLS,4.506608595811558
200,40,0.2,20.0,0.0,5.0,1,True,True,,1.0,1856579578,1153.4710100815587,5.0,LAD,8.609799114862176
200,40,0.2,20.0,0.0,5.0,1,True,True,,1.0,1856579578,1153.4710100815587,5.0,Huber,6.127592713407624
200,40,0.2,20.0,0.0,5.0,2,True,True,,1.0,107968931,1737.4278882962578,5.000000000000001,OLS,8.277358605594994
200,40,0.2,20.0,0.0,5.0,2,True,True,,1.0,107968931,1737.4278882962578,5.000000000000001,LAD,18.24394160871676
200,40,0.2,20.0,0.0,5.0,2,True,True,,1.0,107968931,1737.4278882962578,5.000000000000001,Huber,9.732047619228133
200,40,0.2,20.0,0.0,5.0,3,True,True,,1.0,1367556334,1360.3470506555068,5.000000000000002,OLS,7.903677612407392
200,40,0.2,20.0,0.0,5.0,3,True,True,,1.0,1367556334,1360.3470506555068,5.000000000000002,LAD,19.000166155251474
200,40,0.2,20.0,0.0,5.0,3,True,True,,1.0,1367556334,1360.3470506555068,5.000000000000002,Huber,13.416033862671489
200,40,0.2,20.0,0.0,5.0,4,True,True,,1.0,999891801,2846.623442482588,5.0,OLS,14.47520327586667
200,40,0.2,20.0,0.0,5.0,4,True,True,,1.0,999891801,2846.623442482588,5.0,LAD,20.976719406981267
200,40,0.2,20.0,0.0,5.0,4,True,True,,1.0,999891801,2846.623442482588,5.0,Huber,16.674893870493914
200,40,0.2,20.0,0.0,5.0,5,True,True,,1.0,85189577,1837.7849765240535,5.000000000000001,OLS,11.508438131618373
200,40,0.2,20.0,0.0,5.0,5,True,True,,1.0,85189577,1837.7849765240535,5.000000000000001,LAD,12.852261141766906
200,40,0.2,20.0,0.0,5.0,5,True,True,,1.0,85189577,1837.7849765240535,5.000000000000001,Huber,10.347227985168455
200,40,0.2,20.0,0.0,5.0,6,True,True,,1.0,793695701,1360.184351312078,4.999999999999999,OLS,7.2787933371338385
200,40,0.2,20.0,0.0,5.0,6,True,True,,1.0,793695701,1360.184351312078,4.999999999999999,LAD,9.395079193524897
200,40,0.2,20.0,0.0,5.0,6,True,True,,1.0,793695701,1360.184351312078,4.999999999999999,Huber,7.050804859733519
200,40,0.2,20.0,0.0,5.0,7,True,True,,1.0,487736381,1280.769773976667,4.999999999999999,OLS,6.080147186734384
200,40,0.2,20.0,0.0,5.0,7,True,True,,1.0,487736381,1280.769773976667,4.999999999999999,LAD,13.073403407784426
200,40,0.2,20.0,0.0,5.0,7,True,True,,1.0,487736381,1280.769773976667,4.999999999999999,Huber,5.951498025145323
200,40,0.2,20.0,0.0,5.0,8,True,True,,1.0,479685101,2624.5904304461255,5.000000000000001,OLS,9.80671175401869
200,40,0.2,20.0,0.0,5.0,8,True,True,,1.0,479685101,2624.5904304461255,5.000000000000001,LAD,18.653369930073133
200,40,0.2,20.0,0.0,5.0,8,True,True,,1.0,479685101,2624.5904304461255,5.000000000000001,Huber,13.036327979007359
200,40,0.2,20.0,0.0,5.0,9,True,True,,1.0,1740512443,1308.3768437685071,5.0,OLS,11.91726088289635
200,40,0.2,20.0,0.0,5.0,9,True,True,,1.0,1740512443,1308.3768437685071,5.0,LAD,12.806180799030205
200,40,0.2,20.0,0.0,5.0,9,True,True,,1.0,1740512443,1308.3768437685071,5.0,Huber,13.370920267084951
200,40,0.2,20.0,0.0,5.0,10,True,True,,1.0,1002104335,1821.9750902119079,4.999999999999999,OLS,10.532171414285846
200,40,0.2,20.0,0.0,5.0,10,True,True,,1.0,1002104335,1821.9750902119079,4.999999999999999,LAD,16.609843188428464
200,40,0.2,20.0,0.0,5.0,10,True,True,,1.0,1002104335,1821.9750902119079,4.999999999999999,Huber,9.312957903747858
200,40,0.2,20.0,0.0,5.0,11,True,True,,1.0,1266254726,1683.3811391094066,5.000000000000001,OLS,10.364487536979514
200,40,0.2,20.0,0.0,5.0,11,True,True,,1.0,1266254726,1683.3811391094066,5.000000000000001,LAD,11.652807202778968
200,40,0.2,20.0,0.0,5.0,11,True,True,,1.0,1266254726,1683.3811391094066,5.000000000000001,Huber,11.813625509860032
200,40,0.2,20.0,0.0,5.0,12,True,True,,1.0,260862979,1004.36328957082,5.000000000000001,OLS,9.842399283056164
200,40,0.2,20.0,0.0,5.0,12,True,True,,1.0,260862979,1004.36328957082,5.000000000000001,LAD,14.699006115534104
200,40,0.2,20.0,0.0,5.0,12,True,True,,1.0,260862979,1004.36328957082,5.000000000000001,Huber,12.159950239562917
200,40,0.2,20.0,0.0,5.0,13,True,True,,1.0,1919311541,1823.4277054732484,5.000000000000001,OLS,8.723703503954422
200,40,0.2,20.0,0.0,5.0,13,True,True,,1.0,1919311541,1823.4277054732484,5.000000000000001,LAD,14.468080278534249
200,40,0.2,20.0,0.0,5.0,13,True,True,,1.0,1919311541,1823.4277054732484,5.000000000000001,Huber,10.648770968318008
200,40,0.2,20.0,0.0,5.0,14,True,True,,1.0,807451195,1654.4916308406707,5.0,OLS,8.09884240788432
200,40,0.2,20.0,0.0,5.0,14,True,True,,1.0,807451195,1654.4916308406707,5.0,LAD,12.59203329223526
200,40,0.2,20.0,0.0,5.0,14,True,True,,1.0,807451195,1654.4916308406707,5.0,Huber,8.929407162025724
200,40,0.2,20.0,0.0,5.0,15,True,True,,1.0,1325099812,1515.2438905756942,5.0,OLS,7.399600605649683
200,40,0.2,20.0,0.0,5.0,15,True,True,,1.0,1325099812,1515.2438905756942,5.0,LAD,14.62631354006893
200,40,0.2,20.0,0.0,5.0,15,True,True,,1.0,1325099812,1515.2438905756942,5.0,Huber,11.645213455624596
200,40,0.2,20.0,0.0,5.0,16,True,True,,1.0,2019590840,2997.824200016629,5.000000000000001,OLS,16.47596118141282
200,40,0.2,20.0,0.0,5.0,16,True,True,,1.0,2019590840,2997.824200016629,5.000000000000001,LAD,25.6429998375581
200,40,0.2,20.0,0.0,5.0,16,True,True,,1.0,2019590840,2997.824200016629,5.000000000000001,Huber,17.699758430062484
200,40,0.2,20.0,0.0,5.0,17,True,True,,1.0,153472418,1735.1190920674278,5.000000000000001,OLS,15.086092986559027
200,40,0.2,20.0,0.0,5.0,17,True,True,,1.0,153472418,1735.1190920674278,5.000000000000001,LAD,21.181760566613644
200,40,0.2,20.0,0.0,5.0,17,True,True,,1.0,153472418,1735.1190920674278,5.000000000000001,Huber,16.203284310557365
200,40,0.2,20.0,0.0,5.0,18,True,True,,1.0,1770352805,1787.9548120485827,4.999999999999998,OLS,11.852292913834315
200,40,0.2,20.0,0.0,5.0,18,True,True,,1.0,1770352805,1787.9548120485827,4.999999999999998,LAD,14.170103043677774
200,40,0.2,20.0,0.0,5.0,18,True,True,,1.0,1770352805,1787.9548120485827,4.999999999999998,Huber,13.84625957229655
200,40,0.2,20.0,0.0,5.0,19,True,True,,1.0,751343100,1539.2763019377526,4.999999999999999,OLS,6.838612127126484
200,40,0.2,20.0,0.0,5.0,19,True,True,,1.0,751343100,1539.2763019377526,4.999999999999999,LAD,11.666404736760992
200,40,0.2,20.0,0.0,5.0,19,True,True,,1.0,751343100,1539.2763019377526,4.999999999999999,Huber,6.722651020581921
200,40,0.2,20.0,0.0,5.0,20,True,True,,1.0,1505377232,1561.9716781264433,4.999999999999998,OLS,9.420158785143478
200,40,0.2,20.0,0.0,5.0,20,True,True,,1.0,1505377232,1561.9716781264433,4.999999999999998,LAD,16.270556902564287
200,40,0.2,20.0,0.0,5.0,20,True,True,,1.0,1505377232,1561.9716781264433,4.999999999999998,Huber,10.802398489429773
200,40,0.2,20.0,0.0,5.0,21,True,True,,1.0,745048742,1009.8782275643522,5.000000000000001,OLS,5.83636594737483
200,40,0.2,20.0,0.0,5.0,21,True,True,,1.0,745048742,1009.8782275643522,5.000000000000001,LAD,7.696940180554629
200,40,0.2,20.0,0.0,5.0,21,True,True,,1.0,745048742,1009.8782275643522,5.000000000000001,Huber,5.96816145551807
200,40,0.2,20.0,0.0,5.0,22,True,True,,1.0,1182987175,1156.5270925792688,4.999999999999998,OLS,6.435140619875105
200,40,0.2,20.0,0.0,5.0,22,True,True,,1.0,1182987175,1156.5270925792688,4.999999999999998,LAD,9.713268238619126
200,40,0.2,20.0,0.0,5.0,22,True,True,,1.0,1182987175,1156.5270925792688,4.999999999999998,Huber,8.566474276468416
200,40,0.2,20.0,0.0,5.0,23,True,True,,1.0,515491012,1118.83096784727,5.0,OLS,6.451892372711917
200,40,0.2,20.0,0.0,5.0,23,True,True,,1.0,515491012,1118.83096784727,5.0,LAD,9.598296509274956
200,40,0.2,20.0,0.0,5.0,23,True,True,,1.0,515491012,1118.83096784727,5.0,Huber,7.479931565092656
200,40,0.2,20.0,0.0,5.0,24,True,True,,1.0,1041810919,2064.806574038227,5.0,OLS,13.650838906208142
200,40,0.2,20.0,0.0,5.0,24,True,True,,1.0,1041810919,2064.806574038227,5.0,LAD,18.124895845016635
200,40,0.2,20.0,0.0,5.0,24,True,True,,1.0,1041810919,2064.806574038227,5.0,Huber,13.442561956079839
200,40,0.2,20.0,0.0,5.0,25,True,True,,1.0,555451339,1306.3242053711845,5.0,OLS,6.7399695726702475
200,40,0.2,20.0,0.0,5.0,25,True,True,,1.0,555451339,1306.3242053711845,5.0,LAD,10.777261963622118
200,40,0.2,20.0,0.0,5.0,25,True,True,,1.0,555451339,1306.3242053711845,5.0,Huber,7.748114946999908
200,40,0.2,20.0,0.0,5.0,26,True,True,,1.0,1861506123,1801.9292007165132,5.0,OLS,9.639550169883163
200,40,0.2,20.0,0.0,5.0,26,True,True,,1.0,1861506123,1801.9292007165132,5.0,LAD,17.28602033265827
200,40,0.2,20.0,0.0,5.0,26,True,True,,1.0,1861506123,1801.9292007165132,5.0,Huber,13.044252669992968
200,40,0.2,20.0,0.0,5.0,27,True,True,,1.0,1656932664,1670.9557124046162,5.000000000000001,OLS,11.349731138669993
200,40,0.2,20.0,0.0,5.0,27,True,True,,1.0,1656932664,1670.9557124046162,5.000000000000001,LAD,15.161545827133148
200,40,0.2,20.0,0.0,5.0,27,True,True,,1.0,1656932664,1670.9557124046162,5.000000000000001,Huber,12.713372521309232
200,40,0.2,20.0,0.0,5.0,28,True,True,,1.0,1236688692,1056.2727070380092,5.0,OLS,5.8755950003771895
200,40,0.2,20.0,0.0,5.0,28,True,True,,1.0,1236688692,1056.2727070380092,5.0,LAD,8.308592564326322
200,40,0.2,20.0,0.0,5.0,28,True,True,,1.0,1236688692,1056.2727070380092,5.0,Huber,7.1738466353595784
200,40,0.2,20.0,0.0,5.0,29,True,True,,1.0,898186217,1094.3147717062516,5.0,OLS,8.90951380781875
200,40,0.2,20.0,0.0,5.0,29,True,True,,1.0,898186217,1094.3147717062516,5.0,LAD,8.628203799991194
200,40,0.2,20.0,0.0,5.0,29,True,True,,1.0,898186217,1094.3147717062516,5.0,Huber,8.467400924858854
200,40,0.2,20.0,0.0,10.0,0,True,True,,1.0,992994880,637.6944856080388,9.999999999999998,OLS,3.225349648119674
200,40,0.2,20.0,0.0,10.0,0,True,True,,1.0,992994880,637.6944856080388,9.999999999999998,LAD,2.8539555949820117
200,40,0.2,20.0,0.0,10.0,0,True,True,,1.0,992994880,637.6944856080388,9.999999999999998,Huber,2.2877796381802993
200,40,0.2,20.0,0.0,10.0,1,True,True,,1.0,1094359429,1038.8310082428402,10.0,OLS,5.272697387872439
200,40,0.2,20.0,0.0,10.0,1,True,True,,1.0,1094359429,1038.8310082428402,10.0,LAD,6.954422738364559
200,40,0.2,20.0,0.0,10.0,1,True,True,,1.0,1094359429,1038.8310082428402,10.0,Huber,5.386998474011078
200,40,0.2,20.0,0.0,10.0,2,True,True,,1.0,826108613,1081.113714578522,10.0,OLS,5.474375689743988
200,40,0.2,20.0,0.0,10.0,2,True,True,,1.0,826108613,1081.113714578522,10.0,LAD,7.099816023166215
200,40,0.2,20.0,0.0,10.0,2,True,True,,1.0,826108613,1081.113714578522,10.0,Huber,5.876615590175179
200,40,0.2,20.0,0.0,10.0,3,True,True,,1.0,1426246952,934.0187833244639,10.0,OLS,4.774931170803667
200,40,0.2,20.0,0.0,10.0,3,True,True,,1.0,1426246952,934.0187833244639,10.0,LAD,7.1417139661428966
200,40,0.2,20.0,0.0,10.0,3,True,True,,1.0,1426246952,934.0187833244639,10.0,Huber,4.271231200409139
200,40,0.2,20.0,0.0,10.0,4,True,True,,1.0,1015941658,555.4559272090235,10.0,OLS,3.7795259794506597
200,40,0.2,20.0,0.0,10.0,4,True,True,,1.0,1015941658,555.4559272090235,10.0,LAD,5.458955179240482
200,40,0.2,20.0,0.0,10.0,4,True,True,,1.0,1015941658,555.4559272090235,10.0,Huber,4.346982425219177
200,40,0.2,20.0,0.0,10.0,5,True,True,,1.0,1965461908,880.6804633719569,10.0,OLS,5.762768655020038
200,40,0.2,20.0,0.0,10.0,5,True,True,,1.0,1965461908,880.6804633719569,10.0,LAD,6.254674287989597
200,40,0.2,20.0,0.0,10.0,5,True,True,,1.0,1965461908,880.6804633719569,10.0,Huber,5.849621606335603
200,40,0.2,20.0,0.0,10.0,6,True,True,,1.0,759092615,692.0050925214158,10.000000000000002,OLS,3.6799768964561133
200,40,0.2,20.0,0.0,10.0,6,True,True,,1.0,759092615,692.0050925214158,10.000000000000002,LAD,5.522465929448183
200,40,0.2,20.0,0.0,10.0,6,True,True,,1.0,759092615,692.0050925214158,10.000000000000002,Huber,4.436283664691508
200,40,0.2,20.0,0.0,10.0,7,True,True,,1.0,475286096,1316.8033141242577,10.0,OLS,8.279857459412439
200,40,0.2,20.0,0.0,10.0,7,True,True,,1.0,475286096,1316.8033141242577,10.0,LAD,10.708376820649383
200,40,0.2,20.0,0.0,10.0,7,True,True,,1.0,475286096,1316.8033141242577,10.0,Huber,7.146904387062909
200,40,0.2,20.0,0.0,10.0,8,True,True,,1.0,413262158,520.5740888758916,10.0,OLS,2.9916606855398555
200,40,0.2,20.0,0.0,10.0,8,True,True,,1.0,413262158,520.5740888758916,10.0,LAD,3.1945425957529205
200,40,0.2,20.0,0.0,10.0,8,True,True,,1.0,413262158,520.5740888758916,10.0,Huber,3.1840562213897994
200,40,0.2,20.0,0.0,10.0,9,True,True,,1.0,1651958782,868.3424486721553,9.999999999999998,OLS,3.689738921472275
200,40,0.2,20.0,0.0,10.0,9,True,True,,1.0,1651958782,868.3424486721553,9.999999999999998,LAD,6.539697994592612
200,40,0.2,20.0,0.0,10.0,9,True,True,,1.0,1651958782,868.3424486721553,9.999999999999998,Huber,3.1894286517884542
200,40,0.2,20.0,0.0,10.0,10,True,True,,1.0,29400262,1179.194547227466,10.0,OLS,4.370299120349092
200,40,0.2,20.0,0.0,10.0,10,True,True,,1.0,29400262,1179.194547227466,10.0,LAD,6.34242254624133
200,40,0.2,20.0,0.0,10.0,10,True,True,,1.0,29400262,1179.194547227466,10.0,Huber,5.0099587151325355
200,40,0.2,20.0,0.0,10.0,11,True,True,,1.0,358296032,576.1303113588486,10.000000000000004,OLS,2.3501879752510506
200,40,0.2,20.0,0.0,10.0,11,True,True,,1.0,358296032,576.1303113588486,10.000000000000004,LAD,2.5751736456205947
200,40,0.2,20.0,0.0,10.0,11,True,True,,1.0,358296032,576.1303113588486,10.000000000000004,Huber,2.6422109765972914
200,40,0.2,20.0,0.0,10.0,12,True,True,,1.0,964364961,507.005621407374,10.000000000000002,OLS,3.3850219482667114
200,40,0.2,20.0,0.0,10.0,12,True,True,,1.0,964364961,507.005621407374,10.000000000000002,LAD,4.7941716868603335
200,40,0.2,20.0,0.0,10.0,12,True,True,,1.0,964364961,507.005621407374,10.000000000000002,Huber,4.062570178139372
200,40,0.2,20.0,0.0,10.0,13,True,True,,1.0,1792588555,892.6781912309722,10.000000000000002,OLS,5.065532121896783
200,40,0.2,20.0,0.0,10.0,13,True,True,,1.0,1792588555,892.6781912309722,10.000000000000002,LAD,6.586864223999612
200,40,0.2,20.0,0.0,10.0,13,True,True,,1.0,1792588555,892.6781912309722,10.000000000000002,Huber,5.651727586984638
200,40,0.2,20.0,0.0,10.0,14,True,True,,1.0,1844805987,1032.745779996916,10.000000000000002,OLS,3.105422147473929
200,40,0.2,20.0,0.0,10.0,14,True,True,,1.0,1844805987,1032.745779996916,10.000000000000002,LAD,8.337103817796931
200,40,0.2,20.0,0.0,10.0,14,True,True,,1.0,1844805987,1032.745779996916,10.000000000000002,Huber,4.272883866329697
200,40,0.2,20.0,0.0,10.0,15,True,True,,1.0,1004111537,577.0788362319785,10.0,OLS,3.173201481798933
200,40,0.2,20.0,0.0,10.0,15,True,True,,1.0,1004111537,577.0788362319785,10.0,LAD,5.452953778124092
200,40,0.2,20.0,0.0,10.0,15,True,True,,1.0,1004111537,577.0788362319785,10.0,Huber,4.4801641677541015
200,40,0.2,20.0,0.0,10.0,16,True,True,,1.0,1851274295,657.5432326178512,9.999999999999998,OLS,3.211024279264452
200,40,0.2,20.0,0.0,10.0,16,True,True,,1.0,1851274295,657.5432326178512,9.999999999999998,LAD,5.325056328064581
200,40,0.2,20.0,0.0,10.0,16,True,True,,1.0,1851274295,657.5432326178512,9.999999999999998,Huber,3.0816601441757303
200,40,0.2,20.0,0.0,10.0,17,True,True,,1.0,1547105079,692.2000065377119,10.000000000000002,OLS,3.7345381764613164
200,40,0.2,20.0,0.0,10.0,17,True,True,,1.0,1547105079,692.2000065377119,10.000000000000002,LAD,6.13929357757598
200,40,0.2,20.0,0.0,10.0,17,True,True,,1.0,1547105079,692.2000065377119,10.000000000000002,Huber,4.017663797472695
200,40,0.2,20.0,0.0,10.0,18,True,True,,1.0,101116621,842.9827317344407,10.0,OLS,6.100358194098578
200,40,0.2,20.0,0.0,10.0,18,True,True,,1.0,101116621,842.9827317344407,10.0,LAD,9.368216174758656
200,40,0.2,20.0,0.0,10.0,18,True,True,,1.0,101116621,842.9827317344407,10.0,Huber,7.627212426457186
200,40,0.2,20.0,0.0,10.0,19,True,True,,1.0,219582014,901.4763496538313,9.999999999999998,OLS,5.281062999985478
200,40,0.2,20.0,0.0,10.0,19,True,True,,1.0,219582014,901.4763496538313,9.999999999999998,LAD,7.053175037328745
200,40,0.2,20.0,0.0,10.0,19,True,True,,1.0,219582014,901.4763496538313,9.999999999999998,Huber,5.412620948038795
200,40,0.2,20.0,0.0,10.0,20,True,True,,1.0,408048287,720.3899407835058,9.999999999999998,OLS,6.491894718380633
200,40,0.2,20.0,0.0,10.0,20,True,True,,1.0,408048287,720.3899407835058,9.999999999999998,LAD,7.609088976367374
200,40,0.2,20.0,0.0,10.0,20,True,True,,1.0,408048287,720.3899407835058,9.999999999999998,Huber,6.274870866483199
200,40,0.2,20.0,0.0,10.0,21,True,True,,1.0,698274566,699.8721058941954,9.999999999999998,OLS,3.7887807841537033
200,40,0.2,20.0,0.0,10.0,21,True,True,,1.0,698274566,699.8721058941954,9.999999999999998,LAD,5.171272661528423
200,40,0.2,20.0,0.0,10.0,21,True,True,,1.0,698274566,699.8721058941954,9.999999999999998,Huber,4.327136544344858
200,40,0.2,20.0,0.0,10.0,22,True,True,,1.0,1575209682,882.0429799591151,10.0,OLS,6.495613669634412
200,40,0.2,20.0,0.0,10.0,22,True,True,,1.0,1575209682,882.0429799591151,10.0,LAD,7.496597772493113
200,40,0.2,20.0,0.0,10.0,22,True,True,,1.0,1575209682,882.0429799591151,10.0,Huber,5.9299988562606405
200,40,0.2,20.0,0.0,10.0,23,True,True,,1.0,553609563,1017.4072827954129,10.0,OLS,4.761572898498767
200,40,0.2,20.0,0.0,10.0,23,True,True,,1.0,553609563,1017.4072827954129,10.0,LAD,7.567639136356614
200,40,0.2,20.0,0.0,10.0,23,True,True,,1.0,553609563,1017.4072827954129,10.0,Huber,6.227788205577026
200,40,0.2,20.0,0.0,10.0,24,True,True,,1.0,7501430,662.5255557182516,10.0,OLS,3.7491417267309557
200,40,0.2,20.0,0.0,10.0,24,True,True,,1.0,7501430,662.5255557182516,10.0,LAD,4.485545109038266
200,40,0.2,20.0,0.0,10.0,24,True,True,,1.0,7501430,662.5255557182516,10.0,Huber,4.4213749707519625
200,40,0.2,20.0,0.0,10.0,25,True,True,,1.0,486860110,1044.3831236694127,10.0,OLS,6.189661795077062
200,40,0.2,20.0,0.0,10.0,25,True,True,,1.0,486860110,1044.3831236694127,10.0,LAD,11.09696837570022
200,40,0.2,20.0,0.0,10.0,25,True,True,,1.0,486860110,1044.3831236694127,10.0,Huber,7.812566286829539
200,40,0.2,20.0,0.0,10.0,26,True,True,,1.0,1858104168,957.4447483417719,10.0,OLS,6.67393406244498
200,40,0.2,20.0,0.0,10.0,26,True,True,,1.0,1858104168,957.4447483417719,10.0,LAD,8.047606092815895
200,40,0.2,20.0,0.0,10.0,26,True,True,,1.0,1858104168,957.4447483417719,10.0,Huber,6.823698632810012
200,40,0.2,20.0,0.0,10.0,27,True,True,,1.0,46952946,660.7678897936951,10.000000000000004,OLS,4.552521718860764
200,40,0.2,20.0,0.0,10.0,27,True,True,,1.0,46952946,660.7678897936951,10.000000000000004,LAD,6.269509503729221
200,40,0.2,20.0,0.0,10.0,27,True,True,,1.0,46952946,660.7678897936951,10.000000000000004,Huber,3.8684326934565183
200,40,0.2,20.0,0.0,10.0,28,True,True,,1.0,1831093172,986.5011522973662,10.000000000000002,OLS,5.119522391650241
200,40,0.2,20.0,0.0,10.0,28,True,True,,1.0,1831093172,986.5011522973662,10.000000000000002,LAD,9.689494065110534
200,40,0.2,20.0,0.0,10.0,28,True,True,,1.0,1831093172,986.5011522973662,10.000000000000002,Huber,6.042596300295594
200,40,0.2,20.0,0.0,10.0,29,True,True,,1.0,1952190547,562.9035467610241,9.999999999999998,OLS,2.8612105999337576
200,40,0.2,20.0,0.0,10.0,29,True,True,,1.0,1952190547,562.9035467610241,9.999999999999998,LAD,5.099266687152171
200,40,0.2,20.0,0.0,10.0,29,True,True,,1.0,1952190547,562.9035467610241,9.999999999999998,Huber,2.969034819798928
200,40,0.2,20.0,0.5,1.0,0,True,True,,1.0,97690266,13808.327679672893,1.0,OLS,131.5901719523689
200,40,0.2,20.0,0.5,1.0,0,True,True,,1.0,97690266,13808.327679672893,1.0,LAD,159.95872580440556
200,40,0.2,20.0,0.5,1.0,0,True,True,,1.0,97690266,13808.327679672893,1.0,Huber,126.84849390933441
200,40,0.2,20.0,0.5,1.0,1,True,True,,1.0,2073728516,7087.076219510292,1.0,OLS,46.90006121879503
200,40,0.2,20.0,0.5,1.0,1,True,True,,1.0,2073728516,7087.076219510292,1.0,LAD,80.11007687237884
200,40,0.2,20.0,0.5,1.0,1,True,True,,1.0,2073728516,7087.076219510292,1.0,Huber,50.75912497965838
200,40,0.2,20.0,0.5,1.0,2,True,True,,1.0,1751276135,6768.732842725304,1.0,OLS,80.95141047399581
200,40,0.2,20.0,0.5,1.0,2,True,True,,1.0,1751276135,6768.732842725304,1.0,LAD,109.42317885906277
200,40,0.2,20.0,0.5,1.0,2,True,True,,1.0,1751276135,6768.732842725304,1.0,Huber,92.58197659065499
200,40,0.2,20.0,0.5,1.0,3,True,True,,1.0,1537069907,7658.10181641991,1.0000000000000002,OLS,87.24258374318717
200,40,0.2,20.0,0.5,1.0,3,True,True,,1.0,1537069907,7658.10181641991,1.0000000000000002,LAD,139.55955935182538
200,40,0.2,20.0,0.5,1.0,3,True,True,,1.0,1537069907,7658.10181641991,1.0000000000000002,Huber,103.10207420947938
200,40,0.2,20.0,0.5,1.0,4,True,True,,1.0,1740602092,13174.97242231352,1.0,OLS,100.24188945972917
200,40,0.2,20.0,0.5,1.0,4,True,True,,1.0,1740602092,13174.97242231352,1.0,LAD,190.00278978227476
200,40,0.2,20.0,0.5,1.0,4,True,True,,1.0,1740602092,13174.97242231352,1.0,Huber,120.59975646464525
200,40,0.2,20.0,0.5,1.0,5,True,True,,1.0,452157431,7393.6550904667265,1.0000000000000002,OLS,109.71834226202313
200,40,0.2,20.0,0.5,1.0,5,True,True,,1.0,452157431,7393.6550904667265,1.0000000000000002,LAD,110.85093602034866
200,40,0.2,20.0,0.5,1.0,5,True,True,,1.0,452157431,7393.6550904667265,1.0000000000000002,Huber,105.90931052085803
200,40,0.2,20.0,0.5,1.0,6,True,True,,1.0,232227123,11529.422472167282,0.9999999999999999,OLS,112.01196497709165
200,40,0.2,20.0,0.5,1.0,6,True,True,,1.0,232227123,11529.422472167282,0.9999999999999999,LAD,169.084717294971
200,40,0.2,20.0,0.5,1.0,6,True,True,,1.0,232227123,11529.422472167282,0.9999999999999999,Huber,133.9528416805402
200,40,0.2,20.0,0.5,1.0,7,True,True,,1.0,307150119,7157.4385644217455,1.0000000000000002,OLS,79.95851284591308
